u,v,geometry
61846239,61845760,"LINESTRING (16.3288375 48.1782385, 16.328746 48.1782478, 16.3282243 48.1783011, 16.3280378 48.1783201, 16.327987 48.1783253)"
127394980,61846013,"LINESTRING (16.3263067 48.1763747, 16.3264153 48.1769878, 16.3264571 48.1772505, 16.3264654 48.1773026)"
127394980,98808827,"LINESTRING (16.3263067 48.1763747, 16.3256414 48.1764555, 16.3250609 48.176526, 16.3249721 48.1765368, 16.324782 48.1765587)"
286479933,286479932,"LINESTRING (16.3273309 48.1752915, 16.3261374 48.175487)"
286479933,62600259,"LINESTRING (16.3273309 48.1752915, 16.3271696 48.1745809)"
61845760,61847369,"LINESTRING (16.327987 48.1783253, 16.3278153 48.1783391, 16.3272102 48.1783879, 16.3270817 48.1783983, 16.3269498 48.1784089, 16.3268797 48.1784146, 16.3267752 48.1784227, 16.3266683 48.178431)"
61845760,61846010,"LINESTRING (16.327987 48.1783253, 16.3277398 48.1771703)"
286479932,127394980,"LINESTRING (16.3261374 48.175487, 16.3261554 48.1755815, 16.3261764 48.1756914, 16.3262579 48.1761191, 16.3263067 48.1763747)"
62600259,61846236,"LINESTRING (16.3271696 48.1745809, 16.3277526 48.1745109, 16.3281522 48.1744629, 16.3289993 48.1743612, 16.3292474 48.1743314)"
25280881,61847368,"LINESTRING (16.3238218 48.1775729, 16.3239825 48.1784022, 16.324033 48.1786621)"
25280881,98808835,"LINESTRING (16.3238218 48.1775729, 16.3249516 48.1774584)"
300130146,61846782,"LINESTRING (16.3228261 48.1767724, 16.3227247 48.1767801, 16.3225822 48.1767908, 16.3225441 48.1767941, 16.3221157 48.1768307)"
61846782,286479938,"LINESTRING (16.3221157 48.1768307, 16.3220206 48.1767392, 16.3219704 48.1767186, 16.3219174 48.1767123, 16.3218654 48.1767171, 16.3213838 48.1767616, 16.3213183 48.1764365, 16.3212762 48.1762279, 16.3212626 48.1761604, 16.3208595 48.1761935, 16.3204226 48.1762294)"
61848577,25280888,"LINESTRING (16.3245581 48.1828842, 16.325301 48.1827286, 16.3257099 48.1827674)"
25280884,25280883,"LINESTRING (16.323122 48.181725, 16.3245695 48.1816718)"
25280884,25280885,"LINESTRING (16.323122 48.181725, 16.3228432 48.1804364)"
62600168,286479932,"LINESTRING (16.3260069 48.1747205, 16.3260488 48.1749585, 16.3260763 48.1751146, 16.3261217 48.1753721, 16.3261374 48.175487)"
62600168,62600259,"LINESTRING (16.3260069 48.1747205, 16.3271696 48.1745809)"
61846236,349088725,"LINESTRING (16.3292474 48.1743314, 16.3293562 48.174311, 16.3294542 48.1742876, 16.3295137 48.1742734, 16.3296466 48.1742261)"
61846236,286479934,"LINESTRING (16.3292474 48.1743314, 16.3291982 48.1749982)"
349088725,1200092857,"LINESTRING (16.3296466 48.1742261, 16.3298057 48.1742688, 16.3299536 48.1743076, 16.3301356 48.1743553, 16.3303476 48.1744065, 16.3306107 48.1744649, 16.3306508 48.1744745)"
286479934,286479933,"LINESTRING (16.3291982 48.1749982, 16.3279967 48.1751869, 16.3273309 48.1752915)"
286479934,61846238,"LINESTRING (16.3291982 48.1749982, 16.3291418 48.1756107, 16.3291392 48.1756392, 16.329102 48.1760424, 16.3290286 48.1766924, 16.3289891 48.177042)"
1200092857,274590482,"LINESTRING (16.3306508 48.1744745, 16.3306054 48.1744926, 16.3305193 48.1745158, 16.3304554 48.1745569, 16.3304112 48.1745915, 16.3303752 48.1746426, 16.3303577 48.1746925, 16.3303304 48.1749606, 16.330323 48.1750341, 16.3302906 48.1753572, 16.3302603 48.1756593, 16.3301942 48.1764619, 16.3301997 48.1765002, 16.3302235 48.1765399, 16.3302363 48.1765467, 16.3302615 48.17656, 16.3303153 48.176575, 16.3304101 48.1765846, 16.3314886 48.1766056)"
1200092857,344594624,"LINESTRING (16.3306508 48.1744745, 16.3307184 48.1744897, 16.3307644 48.1745, 16.33081 48.1745102, 16.3311682 48.174581, 16.3313107 48.1746083, 16.3316148 48.174661, 16.3317178 48.1746811)"
25280879,62600168,"LINESTRING (16.3259256 48.1741626, 16.3259347 48.1742378, 16.3260069 48.1747205)"
25280879,349088725,"LINESTRING (16.3259256 48.1741626, 16.326057 48.1741338, 16.3261344 48.1741161, 16.3277034 48.1737384, 16.3278087 48.1737269, 16.3285321 48.1739392, 16.3294929 48.1741849, 16.3296466 48.1742261)"
274590482,61845661,"LINESTRING (16.3314886 48.1766056, 16.331542 48.1758778, 16.3315635 48.1755848, 16.3315732 48.1754529, 16.331584 48.1752629, 16.331601 48.1751407, 16.331644 48.1751071, 16.3316727 48.1750808, 16.3317163 48.1750445)"
274590482,274590520,"LINESTRING (16.3314886 48.1766056, 16.3323518 48.1766189, 16.3324681 48.1766207, 16.332559 48.1766221)"
344594624,61845661,"LINESTRING (16.3317178 48.1746811, 16.3316832 48.1747592, 16.3316674 48.174802, 16.3316297 48.1749196, 16.3316468 48.1749816, 16.3317163 48.1750445)"
344594624,78185943,"LINESTRING (16.3317178 48.1746811, 16.3318642 48.1747106, 16.3322988 48.1747945, 16.3342133 48.1751951, 16.3344231 48.1752504)"
2293870432,3873017951,"LINESTRING (16.3389863 48.1761694, 16.3389788 48.1761833, 16.338921 48.1762912, 16.338654 48.1767901)"
2293870432,303569846,"LINESTRING (16.3389863 48.1761694, 16.3400864 48.1763997)"
303569846,61842855,"LINESTRING (16.3400864 48.1763997, 16.3397887 48.1770149)"
303569846,78185101,"LINESTRING (16.3400864 48.1763997, 16.3413503 48.1766672, 16.3414578 48.1766871)"
100864921,78185943,"LINESTRING (16.3342255 48.1758772, 16.3343105 48.1756071, 16.3343646 48.1754349, 16.3344087 48.1753029, 16.3344231 48.1752504)"
1523533148,294134554,"LINESTRING (16.3357726 48.175541, 16.335849 48.1755566, 16.3359283 48.1755727, 16.3368797 48.1757668, 16.3369891 48.1757845, 16.337078 48.1757958, 16.3371534 48.1757979, 16.337199 48.1757916)"
294134554,61842953,"LINESTRING (16.337199 48.1757916, 16.3371562 48.1758674, 16.336919 48.1763137, 16.3368564 48.1764284)"
294134554,2293870432,"LINESTRING (16.337199 48.1757916, 16.3372703 48.1758094, 16.3375826 48.1758791, 16.3379051 48.1759471, 16.3388164 48.176134, 16.3388408 48.176139, 16.3389863 48.1761694)"
78185943,1523533148,"LINESTRING (16.3344231 48.1752504, 16.3345239 48.1752798, 16.3354597 48.1754759, 16.3355715 48.1754994, 16.3356627 48.1755185, 16.3357726 48.175541)"
199555,1353014351,"LINESTRING (16.3151442 48.1767685, 16.3156676 48.1766481, 16.316793 48.1763756, 16.3176557 48.1761635, 16.3177339 48.1761443, 16.3178601 48.1761155, 16.3180457 48.1760734, 16.3185724 48.1759527, 16.3186429 48.1759366, 16.3193361 48.1757672, 16.3195054 48.1757258, 16.3197967 48.1756549, 16.3200314 48.1755977, 16.3202268 48.1755501, 16.3203404 48.1755218)"
1353014351,286479938,"LINESTRING (16.3203404 48.1755218, 16.32034 48.175543, 16.3203423 48.1755936, 16.3203549 48.1757213, 16.3203652 48.1757968, 16.3204053 48.1760979, 16.3204226 48.1762294)"
1353014351,61846438,"LINESTRING (16.3203404 48.1755218, 16.3204784 48.1754884, 16.3207454 48.1754224, 16.3210808 48.175334, 16.3214288 48.175251, 16.3221189 48.1750865, 16.3221957 48.1750681, 16.3224806 48.175001, 16.3225043 48.1749954, 16.3227924 48.1749273, 16.3228857 48.1749045, 16.3232546 48.1748143)"
286479938,25280880,"LINESTRING (16.3204226 48.1762294, 16.3204284 48.1762864, 16.3206149 48.1777671, 16.320626 48.1778491, 16.3206341 48.1779113)"
61846438,61846430,"LINESTRING (16.3232546 48.1748143, 16.3233733 48.1753602, 16.3234229 48.1755886, 16.3234702 48.1758059)"
61846438,25280879,"LINESTRING (16.3232546 48.1748143, 16.3237518 48.1746929, 16.3240429 48.1746218, 16.3240884 48.1746107, 16.3253842 48.1742942, 16.3256771 48.1742227, 16.325815 48.1741854, 16.3259256 48.1741626)"
25280880,61849337,"LINESTRING (16.3206341 48.1779113, 16.3213212 48.1778329, 16.3215325 48.1778107)"
25280880,61847366,"LINESTRING (16.3206341 48.1779113, 16.3206529 48.1780468, 16.320769 48.1788736, 16.320778 48.1789374)"
61846430,127394977,"LINESTRING (16.3234702 48.1758059, 16.3234888 48.1759071, 16.3235462 48.17622, 16.3235658 48.1763269, 16.3236031 48.1765297, 16.3236366 48.1767122)"
61846430,300130146,"LINESTRING (16.3234702 48.1758059, 16.3229694 48.1758513, 16.3226434 48.1758808, 16.3226714 48.1760176, 16.3226854 48.176086, 16.3226888 48.1761025, 16.3227312 48.1763099, 16.3227383 48.1763443, 16.3227558 48.1764296, 16.3228074 48.1766814, 16.3228261 48.1767724)"
61849337,61846777,"LINESTRING (16.3215325 48.1778107, 16.322301 48.1777322)"
61849337,61849347,"LINESTRING (16.3215325 48.1778107, 16.3215673 48.1780022, 16.3217227 48.1788564)"
61847366,61847563,"LINESTRING (16.320778 48.1789374, 16.3208783 48.1797383)"
61847563,61849341,"LINESTRING (16.3208783 48.1797383, 16.3218575 48.1796558)"
61847563,61847693,"LINESTRING (16.3208783 48.1797383, 16.3209736 48.1805093, 16.3209821 48.1805864)"
61845661,100864747,"LINESTRING (16.3317163 48.1750445, 16.3317877 48.1750895, 16.3322545 48.1753657, 16.3339848 48.1764269, 16.3340502 48.176467)"
274590520,100864860,"LINESTRING (16.332559 48.1766221, 16.3324886 48.1773933)"
100864747,1628242228,"LINESTRING (16.3340502 48.176467, 16.3341252 48.1765196, 16.3343135 48.1766516)"
100864747,100864921,"LINESTRING (16.3340502 48.176467, 16.3340808 48.1763706, 16.3342255 48.1758772)"
100864860,1835799037,"LINESTRING (16.3324886 48.1773933, 16.3331434 48.1771184, 16.3332105 48.1770898)"
100864860,274590527,"LINESTRING (16.3324886 48.1773933, 16.3324296 48.1781307, 16.3324263 48.1781714)"
1628242228,300130132,"LINESTRING (16.3343135 48.1766516, 16.334784 48.1769328, 16.3348746 48.1769795, 16.334994 48.1770493)"
1835799037,61845306,"LINESTRING (16.3332105 48.1770898, 16.3332044 48.1771119, 16.333201 48.1771448, 16.3331244 48.1782171)"
1835799037,61844123,"LINESTRING (16.3332105 48.1770898, 16.3332325 48.1770801, 16.3333706 48.1770192, 16.3334225 48.1769964, 16.333634 48.1769032)"
274590527,61845669,"LINESTRING (16.3324263 48.1781714, 16.3313498 48.1781305)"
274590527,274590528,"LINESTRING (16.3324263 48.1781714, 16.3323483 48.1789479)"
300130132,61842956,"LINESTRING (16.334994 48.1770493, 16.3351326 48.1771324, 16.3358617 48.1775919, 16.3360669 48.1777212, 16.3361746 48.1777869)"
300130132,100865805,"LINESTRING (16.334994 48.1770493, 16.3351808 48.1767362)"
249199619,17322846,"LINESTRING (16.3604159 48.1822915, 16.3599372 48.1827104, 16.3598941 48.1827458, 16.3598332 48.1827992)"
199596,1362664766,"LINESTRING (16.3629692 48.1823963, 16.3642325 48.1828669, 16.3643813 48.1829274)"
59766931,59766932,"LINESTRING (16.386133 48.1931082, 16.3860812 48.1928727, 16.3860323 48.192625, 16.3859303 48.192136)"
59766931,47998203,"LINESTRING (16.386133 48.1931082, 16.3861117 48.193108, 16.3860198 48.1931074, 16.3850482 48.1931009)"
59766932,83682024,"LINESTRING (16.3859303 48.192136, 16.3858495 48.1917372)"
59766932,47929054,"LINESTRING (16.3859303 48.192136, 16.385912 48.1921376, 16.3858255 48.1921453, 16.3848761 48.1922292)"
47998203,47998184,"LINESTRING (16.3850482 48.1931009, 16.3852732 48.1940105)"
83682024,123670050,"LINESTRING (16.3858495 48.1917372, 16.3857393 48.1911974, 16.3857259 48.1911318)"
47929054,47998203,"LINESTRING (16.3848761 48.1922292, 16.3850342 48.1930387, 16.3850383 48.1930597, 16.3850482 48.1931009)"
47998184,47998168,"LINESTRING (16.3852732 48.1940105, 16.3847185 48.1940751)"
47998184,119342053,"LINESTRING (16.3852732 48.1940105, 16.3854558 48.1947352, 16.3854808 48.1947827)"
123670050,59766869,"LINESTRING (16.3857259 48.1911318, 16.3857137 48.1910727, 16.3855913 48.1904774, 16.3854679 48.1898801, 16.3854547 48.1898171)"
123670050,47929174,"LINESTRING (16.3857259 48.1911318, 16.3857464 48.191131, 16.3858308 48.1911278, 16.3876365 48.1910585)"
47998168,47998179,"LINESTRING (16.3847185 48.1940751, 16.38384 48.1941718, 16.3838103 48.1942141, 16.3840869 48.1952238, 16.3841079 48.1952611, 16.3841442 48.1953349, 16.3841501 48.1953468)"
119342053,119344020,"LINESTRING (16.3854808 48.1947827, 16.3854181 48.1948087, 16.3849567 48.1949762)"
59766869,59766917,"LINESTRING (16.3854547 48.1898171, 16.3854419 48.1897538, 16.3853503 48.1893017, 16.3852436 48.1887819, 16.3851992 48.1885779, 16.3851936 48.1885519, 16.3851757 48.1884696)"
59766869,47929187,"LINESTRING (16.3854547 48.1898171, 16.3854764 48.1898147, 16.3855645 48.1898051, 16.3870296 48.1896456)"
47929174,47929214,"LINESTRING (16.3876365 48.1910585, 16.3878426 48.1916602)"
47929174,47929120,"LINESTRING (16.3876365 48.1910585, 16.3895301 48.1909858)"
47998179,5581434619,"LINESTRING (16.3841501 48.1953468, 16.3840485 48.1953884, 16.3840061 48.1954058, 16.3836642 48.1955433, 16.3836376 48.1955545)"
119344020,47998179,"LINESTRING (16.3849567 48.1949762, 16.3844816 48.1951675, 16.3843207 48.1952471, 16.3842232 48.1953041, 16.3841501 48.1953468)"
119344020,47998168,"LINESTRING (16.3849567 48.1949762, 16.3849453 48.1949331, 16.3847185 48.1940751)"
5581434619,1156806673,"LINESTRING (16.3836376 48.1955545, 16.3830185 48.1958147, 16.3823938 48.1961043)"
5581434619,47997948,"LINESTRING (16.3836376 48.1955545, 16.3836393 48.1955688, 16.3836433 48.1956023, 16.3836456 48.1956338, 16.3837658 48.197269)"
47929092,47998209,"LINESTRING (16.3882287 48.192917, 16.3883917 48.1933668)"
47929092,47929086,"LINESTRING (16.3882287 48.192917, 16.3872213 48.1930981)"
47998209,119339791,"LINESTRING (16.3883917 48.1933668, 16.388561 48.1940232)"
47998209,47998211,"LINESTRING (16.3883917 48.1933668, 16.3885216 48.1933389, 16.388703 48.1932917, 16.3891963 48.1930873, 16.389211 48.193077, 16.3892211 48.1930627, 16.3892265 48.1930497, 16.3892298 48.1930343)"
47929086,59766931,"LINESTRING (16.3872213 48.1930981, 16.3870934 48.1931091, 16.3862359 48.1931083, 16.3861515 48.1931082, 16.386133 48.1931082)"
119339791,47998159,"LINESTRING (16.388561 48.1940232, 16.3885696 48.1940498, 16.3885735 48.1940618, 16.3885782 48.1940762, 16.3885876 48.1941053, 16.388606 48.1941423, 16.388777 48.1944871, 16.3888021 48.1945377)"
119339791,29667406,"LINESTRING (16.388561 48.1940232, 16.3864556 48.1945987)"
47998211,47929097,"LINESTRING (16.3892298 48.1930343, 16.3891117 48.192684)"
47929097,47929227,"LINESTRING (16.3891117 48.192684, 16.3887566 48.1916312)"
47929097,47929092,"LINESTRING (16.3891117 48.192684, 16.3882287 48.192917)"
47929227,47929214,"LINESTRING (16.3887566 48.1916312, 16.3878426 48.1916602)"
47929214,47929092,"LINESTRING (16.3878426 48.1916602, 16.3881806 48.1927603, 16.3882287 48.192917)"
47929214,47929071,"LINESTRING (16.3878426 48.1916602, 16.3868642 48.1916966)"
47929071,83682024,"LINESTRING (16.3868642 48.1916966, 16.3859548 48.191733, 16.3858698 48.1917364, 16.3858495 48.1917372)"
47929071,47929086,"LINESTRING (16.3868642 48.1916966, 16.3871748 48.1929156, 16.3872213 48.1930981)"
47929104,47998211,"LINESTRING (16.3900068 48.1924481, 16.3900114 48.1925488, 16.389975 48.192608, 16.389842 48.1927184, 16.3896795 48.1928177, 16.3892298 48.1930343)"
47929104,47929097,"LINESTRING (16.3900068 48.1924481, 16.3894725 48.1925885, 16.3891117 48.192684)"
47929787,47929113,"LINESTRING (16.3910379 48.191559, 16.3897339 48.1916031)"
47929787,47929104,"LINESTRING (16.3910379 48.191559, 16.3903144 48.1923461, 16.3902437 48.1923863, 16.3900068 48.1924481)"
47929113,47929104,"LINESTRING (16.3897339 48.1916031, 16.3900068 48.1924481)"
47929113,47929227,"LINESTRING (16.3897339 48.1916031, 16.3887566 48.1916312)"
47929164,47929128,"LINESTRING (16.3909466 48.1901808, 16.3892951 48.1902611)"
47929164,47929169,"LINESTRING (16.3909466 48.1901808, 16.3911989 48.1909389)"
47929128,47929195,"LINESTRING (16.3892951 48.1902611, 16.3873372 48.1903617)"
47929128,47929120,"LINESTRING (16.3892951 48.1902611, 16.3895301 48.1909858)"
47929169,47929787,"LINESTRING (16.3911989 48.1909389, 16.3910379 48.191559)"
47929195,47929174,"LINESTRING (16.3873372 48.1903617, 16.3876365 48.1910585)"
47929120,47929169,"LINESTRING (16.3895301 48.1909858, 16.3911989 48.1909389)"
47929150,47929141,"LINESTRING (16.3904993 48.188837, 16.3888427 48.1889332)"
47929150,47929158,"LINESTRING (16.3904993 48.188837, 16.3905544 48.1890025, 16.3907125 48.1894776)"
47929141,47929205,"LINESTRING (16.3888427 48.1889332, 16.3867811 48.1890428)"
47929141,47929136,"LINESTRING (16.3888427 48.1889332, 16.3890557 48.1895484)"
47929158,47929164,"LINESTRING (16.3907125 48.1894776, 16.3907428 48.1895685, 16.3909318 48.1901365, 16.3909466 48.1901808)"
47929205,47929187,"LINESTRING (16.3867811 48.1890428, 16.3870296 48.1896456)"
47929136,47929158,"LINESTRING (16.3890557 48.1895484, 16.3907125 48.1894776)"
47929136,47929128,"LINESTRING (16.3890557 48.1895484, 16.3892951 48.1902611)"
47929187,47929195,"LINESTRING (16.3870296 48.1896456, 16.3873372 48.1903617)"
47929187,47929136,"LINESTRING (16.3870296 48.1896456, 16.3890557 48.1895484)"
319836124,27026891,"LINESTRING (16.3903177 48.1882736, 16.390332 48.1882569, 16.3905024 48.1881739, 16.3907046 48.1881725, 16.3907443 48.1881715, 16.3909178 48.1881689)"
319836124,47929150,"LINESTRING (16.3903177 48.1882736, 16.3904993 48.188837)"
62642905,119339812,"LINESTRING (16.3925634 48.1919319, 16.3926074 48.191983, 16.3931328 48.1925937, 16.3931735 48.1926411)"
62642905,62642706,"LINESTRING (16.3925634 48.1919319, 16.3929724 48.1917704, 16.3936077 48.1915262)"
119339804,119339791,"LINESTRING (16.3906052 48.1935084, 16.3904782 48.1935347, 16.3902213 48.1935966, 16.3899615 48.1936654, 16.389756 48.1937347, 16.3896593 48.1937673, 16.388561 48.1940232)"
935742456,47929141,"LINESTRING (16.3886488 48.1883209, 16.3888427 48.1889332)"
935742456,319836124,"LINESTRING (16.3886488 48.1883209, 16.3887701 48.1883139, 16.3901387 48.1882432, 16.3902187 48.188242, 16.390273 48.1882523, 16.3903177 48.1882736)"
47929800,47929205,"LINESTRING (16.3865016 48.1884129, 16.3867811 48.1890428)"
47929800,935742456,"LINESTRING (16.3865016 48.1884129, 16.3868174 48.1883908, 16.3869981 48.1883923, 16.3871779 48.1883938, 16.3886488 48.1883209)"
59766917,47929800,"LINESTRING (16.3851757 48.1884696, 16.3851978 48.1884687, 16.3853681 48.1884614, 16.385422 48.1884591, 16.3865016 48.1884129)"
59766917,199544,"LINESTRING (16.3851757 48.1884696, 16.3851489 48.1883841, 16.3851387 48.1883517, 16.3851156 48.1882754, 16.3851085 48.1882497, 16.3851003 48.1882196, 16.3850967 48.1881956, 16.3850889 48.1881441, 16.3850222 48.1877015, 16.3849669 48.1875653, 16.3848785 48.187442, 16.3847743 48.1873444, 16.3847251 48.1873129)"
199544,123673053,"LINESTRING (16.3847251 48.1873129, 16.384625 48.1872486, 16.3839793 48.1868825, 16.3838924 48.1868344, 16.3828338 48.1862587, 16.3827081 48.1861967)"
123673053,123277760,"LINESTRING (16.3827081 48.1861967, 16.3827802 48.1861057, 16.3828548 48.1859892, 16.3829712 48.1858636, 16.3830958 48.1857319, 16.3833095 48.1855251, 16.3835477 48.1853112, 16.3837037 48.185177, 16.3838593 48.1850324, 16.3839521 48.1849501, 16.3841272 48.1847925, 16.3842107 48.1847212, 16.3842574 48.1846679, 16.3843101 48.1845914, 16.3843611 48.1845168, 16.384463 48.184354, 16.384601 48.1841186, 16.3846774 48.1839968, 16.384753 48.1838762)"
123673053,199476,"LINESTRING (16.3827081 48.1861967, 16.3826097 48.1861585, 16.3824997 48.1860996, 16.3824532 48.1860748, 16.3813017 48.1854179, 16.3811718 48.1853358, 16.3811678 48.1853331)"
47929039,47929043,"LINESTRING (16.3842185 48.1885167, 16.3842333 48.1885899, 16.3842414 48.1886303, 16.3843021 48.1889313, 16.3844992 48.1899084)"
47929039,59766917,"LINESTRING (16.3842185 48.1885167, 16.3844 48.1885078, 16.3851552 48.1884706, 16.3851757 48.1884696)"
47929043,47929047,"LINESTRING (16.3844992 48.1899084, 16.3845098 48.1899865, 16.3847016 48.191163)"
47929043,59766869,"LINESTRING (16.3844992 48.1899084, 16.3853435 48.1898277, 16.3854341 48.1898191, 16.3854547 48.1898171)"
47929047,47929054,"LINESTRING (16.3847016 48.191163, 16.3848761 48.1922292)"
47929047,123670050,"LINESTRING (16.3847016 48.191163, 16.3856218 48.191135, 16.385705 48.1911324, 16.3857259 48.1911318)"
123277760,1852755631,"LINESTRING (16.384753 48.1838762, 16.3849362 48.1839697, 16.3850394 48.1840341, 16.3851909 48.1841163)"
123277760,312765072,"LINESTRING (16.384753 48.1838762, 16.3848665 48.1837363, 16.3851519 48.1833843, 16.3854415 48.1830611, 16.3866563 48.1821101, 16.3881659 48.180882, 16.3883991 48.1807012, 16.3884219 48.180684, 16.3884452 48.1806655, 16.3884913 48.1806298, 16.3887435 48.1804288, 16.3900521 48.1793801, 16.3906514 48.1789004, 16.3907862 48.1788148, 16.3910471 48.1786165)"
