gen	nevals	avg        	std        	min        	max        
10152	3543  	2.60862e+09	1.37186e+10	1.07323e+09	3.74651e+11
10153	3600  	2.53882e+09	1.27537e+10	1.07323e+09	3.69676e+11
10154	3665  	2.27825e+09	1.0371e+10 	1.07323e+09	3.60585e+11
10155	3583  	2.37203e+09	1.03559e+10	1.07323e+09	3.55082e+11
10156	3650  	2.2939e+09 	1.01802e+10	1.07323e+09	3.59593e+11
10157	3552  	2.58948e+09	1.34428e+10	1.07323e+09	3.56754e+11
10158	3639  	2.32761e+09	1.13207e+10	1.07323e+09	3.68106e+11
10159	3660  	2.58069e+09	1.4674e+10 	1.07323e+09	3.68613e+11
10160	3567  	2.74955e+09	1.64886e+10	1.07323e+09	3.72942e+11
10161	3657  	2.58006e+09	1.27164e+10	1.07323e+09	3.75055e+11
10162	3562  	2.24419e+09	9.11932e+09	1.07323e+09	3.55144e+11
10163	3561  	2.29931e+09	9.91786e+09	1.07323e+09	3.54374e+11
10164	3532  	2.62188e+09	1.40415e+10	1.07323e+09	3.74357e+11
10165	3553  	2.36676e+09	1.05147e+10	1.07323e+09	3.54597e+11
10166	3608  	2.63346e+09	1.3218e+10 	1.07323e+09	3.81868e+11
10167	3585  	2.42444e+09	1.15512e+10	1.07323e+09	3.6806e+11 
10168	3628  	2.71718e+09	1.50383e+10	1.07323e+09	3.55059e+11
10169	3578  	2.56463e+09	1.33865e+10	1.07323e+09	3.60273e+11
10170	3540  	2.39618e+09	1.11519e+10	1.07323e+09	3.55516e+11
10171	3675  	2.63816e+09	1.40212e+10	1.07323e+09	3.66497e+11
10172	3524  	2.97879e+09	1.78926e+10	1.07323e+09	3.6963e+11 
10173	3615  	2.4558e+09 	1.14781e+10	1.07323e+09	3.80474e+11
10174	3572  	2.12335e+09	7.60209e+09	1.07323e+09	3.682e+11  
10175	3632  	2.59799e+09	1.50501e+10	1.07323e+09	3.68516e+11
10176	3688  	2.76896e+09	1.53202e+10	1.07323e+09	3.58576e+11
10177	3682  	2.42129e+09	1.00307e+10	1.07323e+09	3.69264e+11
10178	3602  	2.37589e+09	1.0582e+10 	1.07323e+09	3.54754e+11
10179	3574  	2.44893e+09	1.35757e+10	1.07323e+09	3.69472e+11
10180	3671  	2.52852e+09	1.21931e+10	1.07323e+09	3.55011e+11
10181	3584  	2.5526e+09 	1.26607e+10	1.07323e+09	3.62492e+11
10182	3528  	2.55362e+09	1.4085e+10 	1.07323e+09	3.67823e+11
10183	3708  	2.61874e+09	1.44919e+10	1.07323e+09	3.56841e+11
10184	3600  	2.44452e+09	1.17419e+10	1.07323e+09	3.55088e+11
10185	3543  	2.5313e+09 	1.24991e+10	1.07323e+09	3.75473e+11
10186	3555  	2.52183e+09	1.3375e+10 	1.07323e+09	3.55737e+11
10187	3565  	2.35243e+09	1.00813e+10	1.07323e+09	3.74546e+11
10188	3656  	2.59419e+09	1.27585e+10	1.07323e+09	3.55302e+11
10189	3591  	2.37227e+09	1.13305e+10	1.07323e+09	3.56475e+11
10190	3556  	2.49791e+09	1.37345e+10	1.07323e+09	3.5527e+11 
10191	3476  	2.79392e+09	1.54159e+10	1.07323e+09	3.55166e+11
10192	3583  	2.67224e+09	1.5278e+10 	1.07323e+09	3.68217e+11
10193	3604  	2.64297e+09	1.40612e+10	1.07323e+09	3.55336e+11
10194	3620  	2.50616e+09	1.40523e+10	1.07323e+09	3.76841e+11
10195	3568  	2.69849e+09	1.46221e+10	1.07323e+09	3.75333e+11
10196	3643  	2.51301e+09	1.26739e+10	1.07323e+09	3.55563e+11
10197	3661  	2.3647e+09 	1.12334e+10	1.07323e+09	5.44464e+11
10198	3664  	2.30418e+09	1.03806e+10	1.07323e+09	3.55853e+11
10199	3625  	2.25398e+09	9.52295e+09	1.07323e+09	3.55647e+11
10200	3606  	2.4555e+09 	1.28391e+10	1.07323e+09	3.54936e+11
10201	3595  	2.42295e+09	1.1804e+10 	1.07323e+09	3.58577e+11
10202	3689  	2.26326e+09	8.80388e+09	1.07323e+09	3.53719e+11
10203	3667  	2.34867e+09	1.08006e+10	1.07323e+09	3.684e+11  
10204	3519  	2.29209e+09	1.02033e+10	1.07323e+09	3.60869e+11
10205	3598  	2.59038e+09	1.4474e+10 	1.07323e+09	3.67495e+11
10206	3569  	2.57908e+09	1.33237e+10	1.07323e+09	3.54465e+11
10207	3636  	2.4533e+09 	1.30136e+10	1.07323e+09	3.75959e+11
10208	3589  	2.50112e+09	1.11738e+10	1.07323e+09	3.55685e+11
10209	3618  	2.51862e+09	1.34807e+10	1.07323e+09	3.75942e+11
10210	3663  	2.31862e+09	9.59626e+09	1.07323e+09	3.69836e+11
10211	3604  	2.29185e+09	1.00323e+10	1.07323e+09	3.55647e+11
10212	3650  	2.3023e+09 	9.66167e+09	1.07323e+09	3.55265e+11
10213	3636  	2.49323e+09	1.1851e+10 	1.07323e+09	3.55964e+11
10214	3480  	2.66491e+09	1.43645e+10	1.07323e+09	3.68773e+11
10215	3577  	2.65585e+09	1.38933e+10	1.07323e+09	3.75561e+11
10216	3604  	2.24673e+09	1.13175e+10	1.07323e+09	3.6766e+11 
10217	3522  	2.6155e+09 	1.40536e+10	1.07323e+09	3.68364e+11
10218	3582  	2.4908e+09 	1.30875e+10	1.07323e+09	3.56387e+11
10219	3586  	2.37457e+09	1.08906e+10	1.07323e+09	3.56274e+11
10220	3555  	2.68522e+09	1.44099e+10	1.07323e+09	3.67259e+11
10221	3648  	2.38894e+09	1.08752e+10	1.07323e+09	3.60087e+11
10222	3538  	2.35198e+09	1.00843e+10	1.07323e+09	3.54314e+11
10223	3603  	2.38099e+09	1.21369e+10	1.07323e+09	3.54878e+11
10224	3574  	2.3488e+09 	9.92091e+09	1.07323e+09	3.54487e+11
10225	3599  	2.69779e+09	1.44281e+10	1.07323e+09	3.66809e+11
10226	3633  	2.38492e+09	1.17956e+10	1.07323e+09	3.56403e+11
10227	3590  	2.49239e+09	1.32384e+10	1.07323e+09	3.6134e+11 
10228	3542  	2.18456e+09	9.25978e+09	1.07323e+09	3.59779e+11
10229	3620  	2.76247e+09	1.64611e+10	1.07323e+09	3.68395e+11
10230	3581  	2.39704e+09	1.24508e+10	1.07323e+09	3.66357e+11
10231	3573  	2.46926e+09	1.2636e+10 	1.07323e+09	3.73828e+11
10232	3632  	2.27147e+09	9.90748e+09	1.07323e+09	3.55214e+11
10233	3567  	2.49298e+09	1.38659e+10	1.07323e+09	5.46437e+11
10234	3638  	2.70331e+09	1.46908e+10	1.07323e+09	3.69044e+11
10235	3621  	2.54909e+09	1.35196e+10	1.07323e+09	3.74892e+11
10236	3589  	2.68666e+09	1.54085e+10	1.07323e+09	3.76144e+11
10237	3453  	2.513e+09  	1.35983e+10	1.07323e+09	3.74878e+11
10238	3528  	2.73815e+09	1.47747e+10	1.07323e+09	3.66734e+11
10239	3572  	2.56735e+09	1.40292e+10	1.07323e+09	3.64357e+11
10240	3595  	2.65484e+09	1.31145e+10	1.07323e+09	3.75274e+11
10241	3654  	2.33396e+09	9.0114e+09 	1.07323e+09	3.55569e+11
10242	3598  	2.62785e+09	1.48426e+10	1.07323e+09	3.75618e+11
10243	3597  	2.38367e+09	9.50701e+09	1.07323e+09	3.53685e+11
10244	3607  	2.2516e+09 	1.093e+10  	1.07323e+09	3.68097e+11
10245	3602  	2.44482e+09	1.19193e+10	1.07323e+09	3.6814e+11 
10246	3608  	2.33543e+09	1.15767e+10	1.07323e+09	3.61851e+11
10247	3547  	2.34973e+09	1.14012e+10	1.07323e+09	3.58666e+11
10248	3545  	2.73446e+09	1.50908e+10	1.07323e+09	3.58294e+11
10249	3609  	2.56691e+09	1.34179e+10	1.07323e+09	3.75853e+11
10250	3617  	2.53935e+09	1.22009e+10	1.07323e+09	3.69583e+11
10251	3649  	2.2606e+09 	1.05989e+10	1.07323e+09	3.61481e+11
10252	3636  	2.56274e+09	1.22096e+10	1.07323e+09	3.75644e+11
10253	3573  	2.54148e+09	1.31092e+10	1.07323e+09	3.69427e+11
10254	3655  	2.43791e+09	1.16823e+10	1.07323e+09	3.74312e+11
10255	3660  	2.43354e+09	1.1804e+10 	1.07323e+09	3.55437e+11
10256	3612  	2.33614e+09	1.02155e+10	1.07323e+09	3.6649e+11 
10257	3578  	2.56329e+09	1.37485e+10	1.07323e+09	3.72839e+11
10258	3599  	2.46041e+09	1.26584e+10	1.07323e+09	3.68806e+11
10259	3601  	2.25895e+09	9.93268e+09	1.07323e+09	3.56747e+11
10260	3633  	2.59483e+09	1.44167e+10	1.07323e+09	3.66335e+11
10261	3675  	2.34643e+09	1.05484e+10	1.07323e+09	3.68012e+11
10262	3584  	2.35598e+09	1.03418e+10	1.07323e+09	3.66528e+11
10263	3661  	2.45296e+09	1.27062e+10	1.07323e+09	3.61525e+11
10264	3560  	2.29285e+09	9.93216e+09	1.07323e+09	3.59916e+11
10265	3640  	2.54673e+09	1.34494e+10	1.07323e+09	3.55317e+11
10266	3565  	2.48513e+09	1.1895e+10 	1.07323e+09	3.55444e+11
10267	3616  	2.63909e+09	1.45234e+10	1.07323e+09	3.67747e+11
10268	3662  	2.44709e+09	1.2612e+10 	1.07323e+09	3.67763e+11
10269	3659  	2.37362e+09	1.06558e+10	1.07323e+09	3.74347e+11
10270	3496  	2.78167e+09	1.55486e+10	1.07323e+09	3.66857e+11
10271	3621  	2.57511e+09	1.295e+10  	1.07323e+09	3.6297e+11 
10272	3605  	2.74038e+09	1.47963e+10	1.07323e+09	3.68485e+11
10273	3593  	2.65347e+09	1.49695e+10	1.07323e+09	3.61528e+11
10274	3618  	2.39539e+09	1.09756e+10	1.07323e+09	3.547e+11  
10275	3671  	2.63665e+09	1.44505e+10	1.07323e+09	3.87278e+11
10276	3549  	2.6569e+09 	1.40471e+10	1.07323e+09	3.89177e+11
10277	3557  	2.745e+09  	1.55309e+10	1.07323e+09	3.55948e+11
10278	3469  	2.36042e+09	1.12893e+10	1.07323e+09	3.63253e+11
10279	3622  	2.10643e+09	6.66909e+09	1.07323e+09	3.54334e+11
10280	3700  	2.6966e+09 	1.44663e+10	1.07323e+09	3.89075e+11
10281	3554  	2.41221e+09	1.22869e+10	1.07323e+09	3.55795e+11
10282	3615  	2.4968e+09 	1.20578e+10	1.07323e+09	3.82341e+11
10283	3596  	2.50433e+09	1.3124e+10 	1.07323e+09	3.60175e+11
10284	3570  	2.51778e+09	1.35218e+10	1.07323e+09	3.66554e+11
10285	3668  	2.44814e+09	1.22286e+10	1.07323e+09	3.75276e+11
10286	3578  	2.44053e+09	1.26854e+10	1.07323e+09	3.69015e+11
10287	3568  	2.21597e+09	9.56517e+09	1.07323e+09	3.55799e+11
10288	3554  	2.43815e+09	1.33844e+10	1.07323e+09	3.57291e+11
10289	3471  	2.61956e+09	1.51981e+10	1.07323e+09	3.59413e+11
10290	3638  	2.67943e+09	1.48611e+10	1.07323e+09	3.74828e+11
10291	3655  	2.51744e+09	1.24281e+10	1.07323e+09	3.61569e+11
10292	3627  	2.58929e+09	1.40329e+10	1.07323e+09	3.87475e+11
10293	3554  	2.42065e+09	1.15415e+10	1.07323e+09	3.7446e+11 
10294	3625  	2.40526e+09	1.16702e+10	1.07323e+09	3.73914e+11
10295	3533  	2.39424e+09	1.26964e+10	1.07323e+09	3.66439e+11
10296	3526  	2.71772e+09	1.52583e+10	1.07323e+09	3.76362e+11
10297	3636  	2.61486e+09	1.41481e+10	1.07323e+09	3.72952e+11
10298	3673  	2.49284e+09	1.34618e+10	1.07323e+09	3.61156e+11
10299	3583  	2.35993e+09	1.13971e+10	1.07323e+09	3.56576e+11
10300	3508  	2.52657e+09	1.32445e+10	1.07323e+09	3.81066e+11
10301	3638  	2.37593e+09	1.05224e+10	1.07323e+09	3.56194e+11
10302	3573  	2.39761e+09	1.11234e+10	1.07323e+09	3.82237e+11
10303	3634  	2.75634e+09	1.58663e+10	1.07323e+09	3.74375e+11
10304	3646  	2.64896e+09	1.34071e+10	1.07323e+09	3.54768e+11
10305	3570  	2.55498e+09	1.32251e+10	1.07323e+09	3.76318e+11
10306	3602  	2.3568e+09 	1.05082e+10	1.07323e+09	3.60949e+11
10307	3590  	2.38148e+09	1.1044e+10 	1.07323e+09	3.55224e+11
10308	3576  	2.62551e+09	1.35373e+10	1.07323e+09	3.73794e+11
10309	3695  	2.60446e+09	1.50098e+10	1.07323e+09	5.47997e+11
10310	3629  	2.47905e+09	1.31294e+10	1.07323e+09	3.66353e+11
10311	3666  	2.49193e+09	1.2695e+10 	1.07323e+09	3.55134e+11
10312	3678  	2.40798e+09	1.15177e+10	1.07323e+09	3.56202e+11
10313	3671  	2.85431e+09	1.69671e+10	1.07323e+09	3.76175e+11
10314	3607  	2.58477e+09	1.36663e+10	1.07323e+09	3.76123e+11
10315	3623  	2.38068e+09	1.17187e+10	1.07323e+09	3.55158e+11
10316	3675  	2.61477e+09	1.44784e+10	1.07323e+09	3.66214e+11
10317	3581  	2.74434e+09	1.60793e+10	1.07323e+09	3.64728e+11
10318	3650  	2.32223e+09	9.94326e+09	1.07323e+09	3.55063e+11
10319	3539  	2.29247e+09	1.10933e+10	1.07323e+09	3.54561e+11
10320	3633  	2.33718e+09	1.09069e+10	1.07323e+09	3.54869e+11
10321	3561  	2.161e+09  	7.52869e+09	1.07323e+09	3.53919e+11
10322	3588  	2.14452e+09	7.5232e+09 	1.07323e+09	3.55641e+11
10323	3572  	2.5921e+09 	1.42916e+10	1.07323e+09	3.60352e+11
10324	3672  	2.62261e+09	1.42119e+10	1.07323e+09	3.56164e+11
10325	3581  	2.55999e+09	1.29615e+10	1.07323e+09	3.55255e+11
10326	3637  	2.37076e+09	1.21552e+10	1.07323e+09	5.59903e+11
10327	3588  	2.60333e+09	1.36214e+10	1.07323e+09	3.77818e+11
10328	3539  	2.48654e+09	1.44934e+10	1.07323e+09	3.66519e+11
10329	3573  	2.39735e+09	9.97655e+09	1.07323e+09	3.55589e+11
10330	3677  	2.704e+09  	1.46468e+10	1.07323e+09	3.56726e+11
10331	3581  	2.40804e+09	1.02476e+10	1.07323e+09	3.62994e+11
10332	3640  	2.55041e+09	1.38518e+10	1.07323e+09	3.56196e+11
10333	3611  	2.38055e+09	1.16879e+10	1.07323e+09	3.58469e+11
10334	3589  	2.14798e+09	7.5204e+09 	1.07323e+09	3.55769e+11
10335	3624  	2.69368e+09	1.44528e+10	1.07323e+09	3.75724e+11
10336	3652  	2.4294e+09 	9.95551e+09	1.07323e+09	3.55324e+11
10337	3639  	2.31056e+09	9.31302e+09	1.07323e+09	3.69717e+11
10338	3663  	2.64381e+09	1.45279e+10	1.07323e+09	3.69665e+11
10339	3626  	2.43418e+09	1.1716e+10 	1.07323e+09	3.61714e+11
10340	3600  	2.50968e+09	1.22666e+10	1.07323e+09	3.68104e+11
10341	3626  	2.3263e+09 	1.10364e+10	1.07323e+09	3.58265e+11
10342	3577  	2.49877e+09	1.29917e+10	1.07323e+09	3.56536e+11
10343	3596  	2.59129e+09	1.43596e+10	1.07323e+09	3.55073e+11
10344	3543  	2.59301e+09	1.37042e+10	1.07323e+09	3.67651e+11
10345	3592  	2.589e+09  	1.39878e+10	1.07323e+09	3.69072e+11
10346	3641  	2.26913e+09	9.9974e+09 	1.07323e+09	3.66356e+11
10347	3614  	2.78186e+09	1.59412e+10	1.07323e+09	3.57903e+11
10348	3557  	2.61824e+09	1.39663e+10	1.07323e+09	3.611e+11  
10349	3529  	2.37113e+09	1.18669e+10	1.07323e+09	3.69912e+11
10350	3570  	2.24628e+09	8.1228e+09 	1.07323e+09	3.74137e+11
10351	3572  	2.50163e+09	1.35683e+10	1.07323e+09	3.68224e+11
10352	3569  	2.47418e+09	1.26832e+10	1.07323e+09	3.54704e+11
10353	3664  	2.28049e+09	1.0543e+10 	1.07323e+09	3.78843e+11
10354	3664  	2.28272e+09	1.04971e+10	1.07323e+09	3.55009e+11
10355	3526  	2.29174e+09	1.0853e+10 	1.07323e+09	3.54876e+11
10356	3577  	2.73332e+09	1.63167e+10	1.07323e+09	3.67429e+11
10357	3639  	2.64945e+09	1.40881e+10	1.07323e+09	3.56212e+11
10358	3583  	2.39167e+09	9.81914e+09	1.07323e+09	3.53504e+11
10359	3632  	2.46386e+09	1.3573e+10 	1.07323e+09	3.75058e+11
10360	3558  	2.6188e+09 	1.44667e+10	1.07323e+09	3.60294e+11
10361	3595  	2.76983e+09	1.6061e+10 	1.07323e+09	3.93273e+11
10362	3585  	2.6731e+09 	1.51812e+10	1.07323e+09	3.67669e+11
10363	3541  	2.36887e+09	1.13065e+10	1.07323e+09	3.74201e+11
10364	3630  	2.37368e+09	1.18289e+10	1.07323e+09	3.56274e+11
10365	3630  	2.57068e+09	1.33746e+10	1.07323e+09	3.60502e+11
10366	3646  	2.72604e+09	1.45351e+10	1.07323e+09	3.5661e+11 
10367	3569  	2.35213e+09	9.60596e+09	1.07323e+09	3.59184e+11
10368	3595  	2.40379e+09	1.11395e+10	1.07323e+09	3.76374e+11
10369	3587  	2.42949e+09	1.11382e+10	1.07323e+09	3.54774e+11
10370	3622  	2.53772e+09	1.28278e+10	1.07323e+09	3.67563e+11
10371	3582  	2.6587e+09 	1.54779e+10	1.07323e+09	3.73997e+11
10372	3563  	2.26841e+09	8.81054e+09	1.07323e+09	2.13369e+11
10373	3647  	2.30597e+09	1.07533e+10	1.07323e+09	3.55481e+11
10374	3602  	2.37909e+09	9.95032e+09	1.07323e+09	3.69325e+11
10375	3662  	2.47027e+09	1.35433e+10	1.07323e+09	3.61418e+11
10376	3579  	2.60883e+09	1.51872e+10	1.07323e+09	5.453e+11  
10377	3594  	2.28345e+09	1.01748e+10	1.07323e+09	3.79995e+11
10378	3614  	2.56964e+09	1.29484e+10	1.07323e+09	3.59602e+11
10379	3584  	2.50827e+09	1.34139e+10	1.07323e+09	3.55873e+11
10380	3613  	2.69952e+09	1.53906e+10	1.07323e+09	3.92083e+11
10381	3512  	2.40356e+09	1.20753e+10	1.07323e+09	3.58109e+11
10382	3521  	2.45253e+09	1.33107e+10	1.07323e+09	3.7535e+11 
10383	3528  	2.85732e+09	1.7379e+10 	1.07323e+09	3.74636e+11
10384	3547  	2.25859e+09	1.06258e+10	1.07323e+09	3.56373e+11
10385	3573  	2.55282e+09	1.31253e+10	1.07323e+09	3.57462e+11
10386	3633  	2.51181e+09	1.2999e+10 	1.07323e+09	3.68661e+11
10387	3575  	2.7922e+09 	1.75523e+10	1.07323e+09	5.66525e+11
10388	3619  	2.70648e+09	1.44007e+10	1.07323e+09	3.74575e+11
10389	3602  	2.30818e+09	1.12447e+10	1.07323e+09	3.67473e+11
10390	3616  	2.68052e+09	1.45532e+10	1.07323e+09	3.59672e+11
10391	3522  	2.33491e+09	1.05609e+10	1.07323e+09	3.54054e+11
10392	3625  	2.57677e+09	1.39116e+10	1.07323e+09	3.5797e+11 
10393	3680  	2.60485e+09	1.34535e+10	1.07323e+09	3.58133e+11
10394	3551  	2.55116e+09	1.35801e+10	1.07323e+09	3.77341e+11
10395	3614  	2.1705e+09 	8.08434e+09	1.07323e+09	3.55662e+11
10396	3641  	2.47429e+09	1.3169e+10 	1.07323e+09	3.54831e+11
10397	3684  	2.67268e+09	1.34068e+10	1.07323e+09	3.56821e+11
10398	3671  	2.22318e+09	8.47268e+09	1.07323e+09	3.54593e+11
10399	3626  	2.14791e+09	6.73712e+09	1.07323e+09	3.56063e+11
10400	3568  	2.33454e+09	1.08603e+10	1.07323e+09	3.54697e+11
10401	3629  	2.51669e+09	1.177e+10  	1.07323e+09	3.59947e+11
10402	3564  	2.50736e+09	1.27708e+10	1.07323e+09	3.67316e+11
10403	3509  	2.33474e+09	1.2866e+10 	1.07323e+09	3.69056e+11
10404	3577  	2.52803e+09	1.35717e+10	1.07323e+09	3.88248e+11
10405	3638  	2.337e+09  	1.03345e+10	1.07323e+09	3.546e+11  
10406	3652  	2.57183e+09	1.41562e+10	1.07323e+09	3.6682e+11 
10407	3578  	2.5268e+09 	1.42113e+10	1.07323e+09	3.84264e+11
10408	3553  	2.54639e+09	1.26135e+10	1.07323e+09	3.89366e+11
10409	3647  	2.76238e+09	1.69603e+10	1.07323e+09	5.44374e+11
10410	3531  	2.22162e+09	8.78997e+09	1.07323e+09	3.55782e+11
10411	3538  	2.63297e+09	1.48567e+10	1.07323e+09	3.6701e+11 
10412	3526  	2.5871e+09 	1.35394e+10	1.07323e+09	3.69412e+11
10413	3569  	2.52115e+09	1.33299e+10	1.07323e+09	3.58577e+11
10414	3570  	2.67585e+09	1.43743e+10	1.07323e+09	3.66694e+11
10415	3565  	2.16082e+09	8.14725e+09	1.07323e+09	3.60673e+11
10416	3541  	2.81927e+09	1.65958e+10	1.07323e+09	3.75122e+11
10417	3557  	2.67064e+09	1.53542e+10	1.07323e+09	3.66815e+11
10418	3540  	2.47938e+09	1.28827e+10	1.07323e+09	3.55676e+11
10419	3568  	2.66867e+09	1.3728e+10 	1.07323e+09	3.74341e+11
10420	3574  	2.4591e+09 	1.24118e+10	1.07323e+09	3.67739e+11
10421	3634  	2.31713e+09	1.04173e+10	1.07323e+09	3.57201e+11
10422	3662  	2.2949e+09 	1.13379e+10	1.07323e+09	3.67995e+11
10423	3514  	2.32283e+09	1.18704e+10	1.07323e+09	3.66364e+11
10424	3582  	2.81071e+09	1.68867e+10	1.07323e+09	3.59908e+11
10425	3620  	2.53168e+09	1.27942e+10	1.07323e+09	3.56374e+11
10426	3648  	2.29871e+09	1.04695e+10	1.07323e+09	3.69555e+11
10427	3505  	2.38832e+09	1.1156e+10 	1.07323e+09	3.62202e+11
10428	3648  	2.48731e+09	1.23111e+10	1.07323e+09	3.54934e+11
10429	3562  	2.50137e+09	1.37795e+10	1.07323e+09	3.87801e+11
10430	3495  	2.3036e+09 	1.03567e+10	1.07323e+09	3.75938e+11
10431	3594  	2.55302e+09	1.34769e+10	1.07323e+09	3.577e+11  
10432	3567  	2.41236e+09	1.02839e+10	1.07323e+09	3.74045e+11
10433	3509  	2.30227e+09	1.10967e+10	1.07323e+09	3.70336e+11
10434	3635  	2.49221e+09	1.14298e+10	1.07323e+09	3.66659e+11
10435	3621  	2.43365e+09	1.16654e+10	1.07323e+09	3.56068e+11
10436	3549  	2.48412e+09	1.37613e+10	1.07323e+09	3.73005e+11
10437	3594  	2.48552e+09	1.41893e+10	1.07323e+09	5.44791e+11
10438	3531  	2.69656e+09	1.51505e+10	1.07323e+09	3.68765e+11
10439	3599  	2.35099e+09	1.09951e+10	1.07323e+09	3.56582e+11
10440	3538  	2.7935e+09 	1.50637e+10	1.07323e+09	3.74209e+11
10441	3641  	2.39582e+09	1.22589e+10	1.07323e+09	3.66162e+11
10442	3613  	2.46032e+09	1.1985e+10 	1.07323e+09	3.58201e+11
10443	3594  	2.70324e+09	1.52982e+10	1.07323e+09	3.7887e+11 
10444	3563  	2.49145e+09	1.16167e+10	1.07323e+09	3.68147e+11
10445	3630  	2.60785e+09	1.45018e+10	1.07323e+09	3.6717e+11 
10446	3659  	2.49056e+09	1.29624e+10	1.07323e+09	3.5829e+11 
10447	3516  	2.35404e+09	1.18921e+10	1.07323e+09	3.56414e+11
10448	3632  	2.3894e+09 	1.14869e+10	1.07323e+09	3.59146e+11
10449	3561  	2.42427e+09	1.25026e+10	1.07323e+09	3.69178e+11
10450	3638  	2.50608e+09	1.20868e+10	1.07323e+09	3.68689e+11
10451	3680  	2.35122e+09	9.81517e+09	1.07323e+09	3.56129e+11
10452	3732  	2.74876e+09	1.53499e+10	1.07323e+09	3.76533e+11
10453	3573  	2.47474e+09	1.16475e+10	1.07323e+09	3.68292e+11
10454	3595  	2.4272e+09 	1.22263e+10	1.07323e+09	3.70914e+11
10455	3673  	2.5819e+09 	1.38473e+10	1.07323e+09	3.68291e+11
10456	3554  	2.25644e+09	9.62528e+09	1.07323e+09	3.5384e+11 
10457	3623  	2.5299e+09 	1.36845e+10	1.07323e+09	3.56013e+11
10458	3572  	2.69046e+09	1.52552e+10	1.07323e+09	3.68233e+11
10459	3559  	2.72449e+09	1.57273e+10	1.07323e+09	3.8777e+11 
10460	3610  	2.79374e+09	1.57681e+10	1.07323e+09	3.75632e+11
10461	3495  	2.68881e+09	1.46846e+10	1.07323e+09	3.62461e+11
10462	3650  	2.84526e+09	1.64605e+10	1.07323e+09	3.56696e+11
10463	3589  	2.3961e+09 	1.1017e+10 	1.07323e+09	3.67501e+11
10464	3693  	2.60752e+09	1.34959e+10	1.07323e+09	3.59719e+11
10465	3621  	2.59271e+09	1.32068e+10	1.07323e+09	3.57191e+11
10466	3626  	2.2665e+09 	9.62076e+09	1.07323e+09	3.54344e+11
10467	3621  	2.19863e+09	9.03092e+09	1.07323e+09	3.54434e+11
10468	3711  	2.43461e+09	1.26816e+10	1.07323e+09	3.57168e+11
10469	3586  	2.31985e+09	1.06105e+10	1.07323e+09	3.59642e+11
10470	3594  	2.40241e+09	1.20882e+10	1.07323e+09	3.59322e+11
10471	3656  	2.36743e+09	1.07664e+10	1.07323e+09	3.54875e+11
10472	3552  	2.43431e+09	1.12156e+10	1.07323e+09	3.55209e+11
10473	3594  	2.37088e+09	1.11722e+10	1.07323e+09	3.87518e+11
10474	3580  	2.81634e+09	1.74285e+10	1.07323e+09	3.87369e+11
10475	3630  	2.62226e+09	1.47004e+10	1.07323e+09	3.67039e+11
10476	3525  	2.37537e+09	1.18998e+10	1.07323e+09	3.54449e+11
10477	3558  	2.57528e+09	1.36485e+10	1.07323e+09	3.74466e+11
10478	3607  	2.4084e+09 	1.32134e+10	1.07323e+09	3.60115e+11
10479	3603  	2.64483e+09	1.50315e+10	1.07323e+09	3.75845e+11
10480	3659  	2.49783e+09	1.31216e+10	1.07323e+09	3.60678e+11
10481	3642  	2.55952e+09	1.30358e+10	1.07323e+09	3.61375e+11
10482	3520  	2.67916e+09	1.48529e+10	1.07323e+09	3.76982e+11
10483	3633  	2.56867e+09	1.44188e+10	1.07323e+09	3.60018e+11
10484	3618  	2.38678e+09	1.18211e+10	1.07323e+09	3.55515e+11
10485	3615  	2.23622e+09	9.53785e+09	1.07323e+09	3.53777e+11
10486	3638  	2.41361e+09	1.20502e+10	1.07323e+09	3.67307e+11
10487	3677  	2.54271e+09	1.39614e+10	1.07323e+09	3.7539e+11 
10488	3673  	2.91009e+09	1.68935e+10	1.07323e+09	3.69701e+11
10489	3527  	2.31526e+09	9.49382e+09	1.07323e+09	3.56095e+11
10490	3508  	2.37709e+09	1.15428e+10	1.07323e+09	3.5672e+11 
10491	3619  	2.74922e+09	1.71639e+10	1.07323e+09	5.49647e+11
10492	3673  	2.81037e+09	1.52285e+10	1.07323e+09	3.74222e+11
10493	3562  	2.50017e+09	1.16485e+10	1.07323e+09	3.69265e+11
10494	3555  	2.45872e+09	1.2638e+10 	1.07323e+09	3.56269e+11
10495	3611  	2.68129e+09	1.36259e+10	1.07323e+09	3.68193e+11
10496	3545  	2.48605e+09	1.26511e+10	1.07323e+09	3.6064e+11 
10497	3631  	2.2636e+09 	1.03564e+10	1.07323e+09	3.65373e+11
10498	3708  	2.31497e+09	1.03822e+10	1.07323e+09	3.53988e+11
10499	3600  	2.49095e+09	1.35358e+10	1.07323e+09	3.76323e+11
10500	3506  	2.38436e+09	1.11854e+10	1.07323e+09	3.54698e+11
10501	3489  	2.57515e+09	1.51409e+10	1.07323e+09	5.59827e+11
10502	3622  	2.60182e+09	1.3746e+10 	1.07323e+09	3.74848e+11
10503	3543  	2.57127e+09	1.39315e+10	1.07323e+09	3.55659e+11
10504	3516  	2.58974e+09	1.48049e+10	1.07323e+09	3.56443e+11
10505	3632  	2.42448e+09	1.2609e+10 	1.07323e+09	3.78182e+11
10506	3618  	2.20878e+09	9.2386e+09 	1.07323e+09	3.55828e+11
